"ID","EXPLANATION","POOLID","QUESTION","EXPLANATION_GRAPHIC","HINT","HINT_GRAPHIC","QUESTION_GRAPHIC","STATUS","TYPE","TITLE","GRAPHIC","NEXT_QUESTION","LESSONID","IS_ENGLISH","QUESTION_GRAPHICID","HINT_GRAPHICID","EXPLANATION_GRAPHICID"
"1605817338000","<p><strong>An:</strong> Hier wird die E-Mail-Adresse des/der Empfänger*in eingetragen.</p><p><br></p><p><strong>CC</strong> ist die Abkürzung für ""<strong>Carbon copy</strong>"". Wenn eine E-Mail-Adresse des/der Empfänger*in in dieses Feld einfügt wird, wird eine Kopie der Nachricht an diese Person gesendet. Der Name des/der Empfänger*in ist für die anderen Empfänger*innen der Nachricht sichtbar.</p><p><br></p><p><strong>BCC</strong> ist die Abkürzung für ""<strong>Blind carbon copy</strong>"". Wenn eine E-Mail-Adresse des/der Empfänger*in in dieses Feld einfügt wird, wird eine Kopie der Nachricht an diese Person gesendet. Der Name des/der Empfänger*in ist für die anderen Empfänger*innen der Nachricht unsichtbar.</p>","33","Was bedeutet die Abkürzung CC?","mail.jpg","<p><strong>An:</strong> Hier wird die E-Mail-Adresse des/der Empfänger*in eingetragen.</p><p><br></p><p><strong>CC</strong> ist die Abkürzung für ""<strong>Carbon copy</strong>"". Wenn eine E-Mail-Adresse des/der Empfänger*in in dieses Feld einfügt wird, wird eine Kopie der Nachricht an diese Person gesendet. Der Name des/der Empfänger*in ist für die anderen Empfänger*innen der Nachricht sichtbar.</p><p><br></p><p><strong>BCC</strong> ist die Abkürzung für ""<strong>Blind carbon copy</strong>"". Wenn eine E-Mail-Adresse des/der Empfänger*in in dieses Feld einfügt wird, wird eine Kopie der Nachricht an diese Person gesendet. Der Name des/der Empfänger*in ist für die anderen Empfänger*innen der Nachricht unsichtbar.</p>","mail (copy 1).jpg",,"0","1","18 E-Mail",,,"1606935481000","FALSE",,"627","626"
"1605817359000",,"33","Welche Ordner gibt es standardmäßig in einem E-Mail-Postfach?",,"<p><strong>Standard-E-Mail-Ordner</strong></p><p><strong>Posteingang: </strong>für empfangene E-Mails</p><p><strong>Gesendete Objekte:</strong> für Kopien der gesendeten E-Mails</p><p><strong>Gelöschte Objekte bzw. Papierkorb:</strong> für gelöschte E-Mails. </p><p>Falls notwendig, können Mails aus dem Papierkorb wieder hergestellt werden.</p><p><strong>Entwürfe:</strong> für E-Mails, die später versendet werden sollen</p><p><strong>Spam bzw. Junk:</strong> Unerwünschte E-Mails werden hier zur Sichtung aufbewahrt.</p>",,,"0","0","19 E-Mail",,,"1606935481000","FALSE",,,
"1605817363000","<p><strong>Standard-E-Mail-Ordne</strong>r</p><p><strong>Posteingang:</strong> für empfangene E-Mails</p><p><strong>Gesendete Objekte:</strong> für Kopien der gesendeten E-Mails</p><p><strong>Gelöschte Objekte bzw. Papierkorb:</strong> für gelöschte E-Mails. </p><p>Falls notwendig, können Mails aus dem Papierkorb wieder hergestellt werden.</p><p><strong>Entwürfe:</strong> für E-Mails, die später versendet werden sollen</p><p><strong>Spam bzw. Junk:</strong> Unerwünschte E-Mails werden hier zur Sichtung aufbewahrt.</p>","33","Wofür benötigt man in einem E-Mail-Postfach den Ordner Entwürfe?",,"<p><strong>Standard-E-Mail-Ordner</strong></p><p><strong>Posteingang:</strong> für empfangene E-Mails</p><p><strong>Gesendete Objekte:</strong> für Kopien der gesendeten E-Mails</p><p><strong>Gelöschte Objekte bzw. Papierkorb:</strong> für gelöschte E-Mails. </p><p>Falls notwendig, können E-Mails aus dem Papierkorb wieder hergestellt werden.</p><p><strong>Entwürfe:</strong> für E-Mails, die später versendet werden sollen</p><p><strong>Spam bzw. Junk:</strong> Unerwünschte E-Mails werden hier zur Sichtung aufbewahrt.</p>",,,"0","1","20 E-Mail",,,"1606935481000","FALSE",,,
"1605817375000",,"33","Warum werden E-Mail-Adressen auch im Feld CC eingetragen?",,"<p><strong>Standard-E-Mail-Ordner</strong></p><p><strong>Posteingang:</strong> für empfangene E-Mails</p><p><strong>Gesendete Objekte:</strong> für Kopien der gesendeten E-Mails</p><p><strong>Gelöschte Objekte bzw. Papierkorb:</strong> für gelöschte E-Mails. </p><p>Falls notwendig, können E-Mails aus dem Papierkorb wieder hergestellt werden.</p><p><strong>Entwürfe:</strong> für E-Mails, die später versendet werden sollen</p><p><strong>Spam bzw. Junk:</strong> Unerwünschte E-Mails werden hier zur Sichtung aufbewahrt.</p>","mail.jpg",,"0","1","17 E-Mail",,,"1606935481000","FALSE",,"626",
"1605817386000",,"33","Wohin muss geklickt werden, dass in der Google-Suchmaschine die Suchergebnisse auf Österreich eingeschränkt werden?",,"",,"og_laender_auswahll.jpg","0","1","20a Suchergebnisse einschränken",,,"1606935481000","FALSE","628",,
"1605817401000",,"33","Du möchtest mit der E-Mail einen Anhang (z. B. Worddokument) mit schicken. Wohin musst du klicken?",,"",,"og_anhang1.jpg","0","1","20b Anhang",,,"1606935481000","FALSE","629",,
"1605817411000",,"33","Wohin muss du klicken, damit die Nachrichtenseite neu geladen und somit aktualisiert wird?",,"",,"og_neu_laden.jpg","0","1","20d Neu laden",,,"1606935481000","FALSE","630",,
"1605817560000","<p>Im Browser Edge hei&#223;t der Men&#252;punkt <strong>Einstellungen</strong>. Dieser ist im Browserfenster rechts oben (Klick auf die drei Punkte) aufrufbar.</p>","33","Welche Einstellungen sind im Browser Edge in den Einstellungen möglich?",,"",,,"0","0","20e Startseite festlegen",,,"1606935481000","FALSE",,,
"1605859572000",,"33","Wofür benötigt man in einem E-Mail-Postfach den Ordner Papierkorb?",,"<p><strong>Standard-E-Mail-Ordner</strong></p><p><strong>Posteingang:</strong> für empfangene E-Mails</p><p><strong>Gesendete Objekte:</strong> für Kopien der gesendeten E-Mails</p><p><strong>Gelöschte Objekte bzw. Papierkorb:</strong> für gelöschte E-Mails. </p><p>Falls notwendig, können Mails aus dem Papierkorb wieder hergestellt werden.</p><p><strong>Entwürfe:</strong> für E-Mails, die später versendet werden sollen</p><p><strong>Spam bzw. Junk:</strong> Unerwünschte E-Mails werden hier zur Sichtung aufbewahrt.</p>",,,"0","1","23 E-Mail",,,"1606934551000","FALSE",,,
"1605860750000","<p>Bild: <strong>Cookies in Microsoft Edge</strong></p><p>Cookies sind Dateien, die auf dem Computer beim Besuch von Webseiten abgespeichert werden, um Einstellungen wie z. B. Anmeldeinformationen zu speichern.</p><p>Cookies können zugelassen oder blockiert werden.</p><p>Sollten die Cookies beim Beenden des Browsers <strong>automatisch</strong> <strong>gelöscht</strong> werden, kann dies hier eingestellt werden.</p>","33","Welche Aussagen bezüglich Cookie ist richtig?","og_cookies.jpg","<p>Bild: <strong>Beispiel gespeicherter Cookies in Microsoft Edge</strong></p><p>Cookies sind Dateien, die auf dem Computer beim Besuch von Webseiten abgespeichert werden, um Einstellungen wie z. B. Anmeldeinformationen zu speichern.</p><p>Diese werden beim erneuten Besuchen dieser Webseiten wieder verwendet. Das kann für den Nutzer des Internets beim neuerlichen Besuch einer Webseite sinnvoll sein und das Surfen erleichtern.</p><p>Surft man auf einem fremden PC, sollten danach die persönlichen Einstellungen und Eingaben gelöscht werden. (Microsoft Edge: Einstellungen, Einstellungen und Websiteberechtigungen, Cookies und Websitedaten)</p><p>Beispiel zum Ausprobieren: Aufruf der Seite amazon.at (nicht anmelden!), ein Artikel wird in den Warenkorb gegeben. Das Browserfenster wird geschlossen. Der Browser wird wieder geöffnet und amazon.at aufgerufen. Der Artikel ist noch immer im Warenkorb, weil Amazon ein Cookie auf dem Rechner gespeichert hat! Werden die Cookies gelöscht, der Browser geschlossen und wieder geöffnet, hat Amazon die Bestellung „vergessen“.</p>","og_cookies.jpg",,"0","0","24 Cookies",,,"1606934551000","FALSE",,"631","631"
"1605861577000","<p><strong>Eine Startseite in Edge festlegen</strong></p><p>Einstellungen, Beim Start</p>","33","Was ist die Startseite eines Browsers?","startseite-edge-festlegen.JPG","<p><span style=""color: #008000;"">Bild: Mit einem Klick auf den Befehl <strong>Startseite</strong> wird die eingestellte Startseite geladen.</span></p><p>Bekannte Browser sind Firefox, Edge, Opera und Google Chrome.</p><p>F&#252;r anonymes Surfen wird gerne der Tor-Browser verwendet.</p>","startseite-edge.JPG",,"0","1","25 Browser",,,"1606934551000","FALSE",,"633","634"
"1605862547000",,"33","Was sind Favoriten?","symbol_lesezeichen.jpg","<p>Favoriten (Microsoft Edge) oder Lesezeichen (Firefox) sind Verkn&#252;pfungen (Links) zu Internetadressen. Sie werden im Browser angelegt.</p><p><strong>Internet Explorer:</strong> Favoriten werden &#252;ber das Men&#252; Favoriten oder die Schaltfl&#228;che hinzugef&#252;gt. Favoriten k&#246;nnen &#252;bersichtlich auf Ordner verteilt werden (Favoriten verwalten).</p><p><strong>Firefox:</strong> Lesezeichen werden einfach mit einem zweimaligen Klick auf die Schaltfl&#228;che Lesezeichen hinzugef&#252;gt.</p>","symbol_lesezeichen.jpg",,"0","1","27 Favoriten",,,"1606934551000","FALSE",,"625","625"
"1605862551000",,"33","Wozu werden Daten verschlüsselt?",,"<p>Bei E-Banking, aber z.B. auch bei Bezahlungen mit Kreditkarte werden sensible Daten vom oder zum Server &#252;bertragen werden. Hier ist eine sichere Verbindung besonders wichtig, die Daten werden daher verschl&#252;sselt &#252;bertragen.</p><p>Einige E-Mail-Anbieter wie etwa gmail.com bieten eine verschl&#252;sselte Verbindung an. Sichere Verbindungen sind am <a href=""../../"">https://</a> (s steht f&#252;r secure) erkennbar.</p>",,,"0","1","28 Verschlüsselung",,,"1606934551000","FALSE",,,
"1605862569000",,"33","Wo besteht die größte Gefahr einer Infektion mit Computerviren?",,"<p>Auf jedem PC soll eine Antiviren-Software installiert sein, die regelmäßig upgedatet wird.</p>",,,"0","0","29 Computerviren",,,"1606934551000","FALSE",,,
"1605862626000","<p>E-Mails sind elektronische Briefe, die über das Internet versandt werden. Sie erreichen innerhalb von Sekunden den/die Empfänger*in.</p><p>Anhang bzw. Attachment: Beliebige Dateien können mit E-Mails verschickt werden.</p><p><br></p><p>E-Mail-Anbieter können die maximale Größe von Anhängen festlegen und den Versand von bestimmten Dateiformaten verhindern. (Google Mail verhindert beispielsweise den Versand von ausführbaren Dateien und erlaubt E-Mails bis maximal 25 MB Größe).</p>","33","Welche Aussagen passen zum Begriff E-Mail?",,"<p>E-Mails sind elektronische Briefe, die über das Internet versandt werden. Sie erreichen innerhalb von Sekunden den/die Empfänger*in.</p><p>Anhang bzw. Attachment: Beliebige Dateien können mit E-Mails verschickt werden.</p><p><br></p><p>E-Mail-Anbieter können die maximale Größe von Anhängen festlegen und den Versand von bestimmten Dateiformaten verhindern. (Google Mail verhindert beispielsweise den Versand von ausführbaren Dateien und erlaubt E-Mails bis maximal 25 MB Größe).</p>",,,"0","0","30 E-Mail",,,"1606934551000","FALSE",,,
"1605862632000",,"33","Welche Aussagen treffen über HTML zu?",,"<p>HTML-Dokumente sind die Grundlage des World Wide Web und werden von einem Webbrowser dargestellt.</p><p>Die Hypertext Markup Language abgekürzt HTML, ist sozusagen die internationale Sprache im Internet zur Darstellung von digitalen Inhalten, wie Texten, Bildern und Hyperlinks.</p>",,,"0","0","31 HTML",,,"1606934551000","FALSE",,,
"1605883321000",,"33","Welche Aussage zum Begriff Netiquette ist richtig?",,"<p>Unter der Netiquette versteht man die Verhaltensregeln in der elektronischen Kommunikation: in Foren, Chats, E-Mails, in den sozialen Medien.</p><p>Netiquette setzt sich aus dem englischen <strong>net</strong> für das „Netz“ und <strong>Etikette</strong> für „Verhaltensregeln"" zusammen.</p><p><strong>Einige Beispiele für Netiquette:</strong></p><ul><li>keine Unhöflichkeiten und Beleidigungen</li><li>aussagekräftigen Betreff bei E-Mails verwenden</li><li>gut überlegen, welche Äußerungen man macht; </li><li>Smileys können als Ersatz für Gestik und Mimik verwendet werden.</li></ul>",,,"0","1","34 Netiquette",,,"1606934551000","FALSE",,,
"1605883328000","<p>Das Aktualisieren (mit der F5-Taste oder Aktualisierungssymbol) einer Webseite ist dann notwendig, wenn sich der Inhalt laufend &#228;ndert &#8211; z.B. auf einer h&#228;ufig aktualisierten Nachrichtenseite wie www.orf.at.</p><p>Bild: Symbol Aktualisierung</p>","33","Auf einer Webseite (z. B. www.orf.at) erscheinen veraltete Nachrichten. Wie kann die angezeigte Webseite aktualisiert werden?","aktualisieren_100x120.jpg","<p>Das Aktualisieren (mit der F5-Taste oder Aktualisierungssymbol) einer Webseite ist dann notwendig, wenn sich der <strong>Inhalt laufend ändert</strong> – z. B. auf einer häufig aktualisierten Nachrichtenseite wie www.orf.at.</p><p>Bild: Symbol Aktualisierung</p>","aktualisieren_100x120.jpg",,"0","0","35 Aktualisieren",,,"1606934551000","FALSE",,"635","635"
"1605883339000",,"33","Welcher Begriff passt zu Facebook?",,"<p>In einer Online-Community kommunizieren Gruppen von Menschen elektronisch miteinander.</p><p>Bekannte Online-Community Plattformen sind Facebook, Twitter, WhatsApp.</p><p>Um in einer Online-Community teilnehmen zu k&#246;nnen, ist es notwendig, sich als Mitglied zu registrieren und ein Benutzerkonto anzulegen.</p>",,,"0","1","36 Soziales Netzwerk",,,"1606934551000","FALSE",,,
"1605883525000","<p>Weitere Informationen vom Bundesamt f&#252;r Sicherheit in der Informationstechnik zu Phishing, aktuell in der Coronakrise:</p><p><a href=""https://www.bsi-fuer-buerger.de/BSIFB/DE/Service/Aktuell/Informationen/Artikel/phishing-corona.html"">https://www.bsi-fuer-buerger.de/BSIFB/DE/Service/Aktuell/Informationen/Artikel/phishing-corona.html</a></p>","65","Wie nennt man diese Art von E-Mails?",,"",,"phishing.png","0","1","15 Phishing Mail",,,"1611865228000","FALSE","613",,
"1605886013000",,"33","Wie kann man Cookies löschen?",,"<p>Cookies sind kleine Textdateien, die Informationen über eine besuchte Website auf dem PC des Benutzers/ der Benutzer*in abspeichern.</p><p>Der/die Benutzer*in wird gefragt, ob Cookies zugelassen oder blockiert werden sollen.</p><p>Viele Webseiten funktionieren nur, wenn Cookies zugelassen werden. Beispiel: Online-Banking</p>",,,"0","0","39 Cookies",,,"1606934551000","FALSE",,,
"1605886254000",,"33","Was versteht man unter Spam?",,"<p>Spam bzw. Junk E-Mails sind unerw&#252;nschte Werbemails f&#252;r zweifelhafte Produkte wie Medikamente, Aktien oder vorget&#228;uschte Lottogewinne.</p><p>Urspr&#252;nglich stand der Begriff Spam f&#252;r Dosenfleisch, das in England oder Amerika &#252;berall erh&#228;ltlich war.</p>",,,"0","0","40 Spam",,,"1606934551000","FALSE",,,
"1605886337000",,"33","Was ist im E-Mailverkehr eine Verteilerliste?","og_verteilerliste.jpg","<p>Bild: Anlegen einer Verteilerliste - Men&#252;punkt <strong>Neue Liste</strong></p><p>Es wird eine Kontaktgruppe (oder als ""Verteilerliste"" bezeichnet) verwendet, um eine E-Mail an mehrere Personen zu senden (an ein Projektteam, ein Komitee oder nur an eine Gruppe von Freunden), ohne jeden Namen einzeln jedes Mal hinzuf&#252;gen zu m&#252;ssen, wenn die Nachricht versendet wird.</p><p>So wird ein Verein die E-Mail-Adressen seiner Mitglieder in einer Verteilerliste sammeln und mithilfe dieser mit geringem Aufwand E-Mails versenden.</p>","og_verteilerliste.jpg",,"0","1","41 Verteilerliste",,,"1606934551000","FALSE",,"636","636"
"1605886340000",,"65","Welche Aussage passt nicht für den Begriff ""Einmal-Kennwort""?",,"",,,"0","1","11 Einmal-Kennwort",,,"1611865228000","FALSE",,,
"1605886940000","<p>Startseite ist diejenige Webseite, die der Webbrowser bei seinem Programmstart l&#228;dt.</p><p>Bild: <strong>Festlegen der Startseite im Browser Edge</strong></p>","33","Wie kann im Browser Edge eine Startseite festgelegt werden?",,"<p>Eine Startseite ist diejenige Webseite, die der Webbrowser bei seinem Programmstart lädt.</p><p>Bild: Eine Möglichkeit die Startseite aufzurufen ist, auf das Symbol <strong>Startseite</strong> zu klicken.</p>","startseite-edge.JPG","Edge-Startseite","0","1","38 Startseite",,,"1606934551000","FALSE","17863","633",
"1605943961000",,"33","Wofür benötigt man in einem E-Mail-Postfach den Ordner Posteingang?",,"<p><strong>Standard-E-Mail-Ordne</strong>r</p><p><strong>Posteingang:</strong> für empfangene E-Mails</p><p><strong>Gesendete Objekte:</strong> für Kopien der gesendeten E-Mails</p><p><strong>Gelöschte Objekte bzw. Papierkorb:</strong> für gelöschte E-Mails</p><p>Falls notwendig, können Mails aus dem Papierkorb wieder hergestellt werden.</p><p><strong>Entwürfe:</strong> für E-Mails, die später versendet werden sollen</p><p><strong>Spam bzw. Junk:</strong> Unerwünschte E-Mails werden hier zur Sichtung aufbewahrt.</p>",,,"0","1","21 E-Mail",,,"1606934551000","FALSE",,,
"1605943976000",,"33","Wofür benötigt man in einem E-Mail-Postfach den Spamordner?",,"",,,"0","1","22 E-Mail",,,"1606934551000","FALSE",,,
"1605943984000","<p>Weitere Informationen vom Bundesamt f&#252;r Sicherheit in der Informationstechnik zu Phishing, aktuell in der Coronakrise:</p><p><a href=""https://www.bsi-fuer-buerger.de/BSIFB/DE/Service/Aktuell/Informationen/Artikel/phishing-corona.html"">https://www.bsi-fuer-buerger.de/BSIFB/DE/Service/Aktuell/Informationen/Artikel/phishing-corona.html</a></p>","33","Man bekommt eine E-Mail mit der Aufforderung, die Bankdaten bekannt zu geben. Wie heißt dieser Betrugsversuch?",,"<p>Unter Phishing versteht man Versuche, Anwender*innen per E-Mail zu verleiten, auf gefälschten Webseiten Zugangsdaten für beispielsweise Online-Banking einzugeben. Ziel der Betrüger ist es, das Konto zu plündern.</p>",,"phishing.png","0","1","37 Phishing",,,"1606934551000","FALSE","613",,
"1605946201000","Zusätzlich zur Zahlungsart sollte die Seriosität des Online-Shops beurteilt werden. Bei großen und bekannten Online-Shops wird es kaum Probleme geben.Während für den Käufer ein Kauf auf Rechnung am sichersten ist, wird der Verkäufer Kreditkarte bevorzugen.","65","Welche Zahlungsart gilt bei einem Online-Einkauf für den Käufer als die sicherste?",,"",,,"0","1","26 Onlinekauf",,,"1606165522000","FALSE",,,
"1605946355000","<p>Fake-Shops erkennen ist nicht ganz einfach!</p><ul><li>Google-Suche zum Shop und Bewertungen lesen.</li><li>Vor dem Kauf informieren: Impressum, Kontakt</li><li>Sehr günstige Preise sind verdächtig!</li><li>Vorauszahlungen nur, wenn man sich 100 % sicher ist!</li></ul>","65","Ich kaufe im Internet bei einem Online-Shop ein. Welche Gefahren gibt es? ",,"<p>Oft versuchen Betrüger mit Fake-Shops Konsumenten zu betrügen. Diese liefern trotz Zahlung keine oder falsche Ware, verkaufen Markenfälschungen oder wollen nur Daten für Betrugszwecke erlangen.</p>",,,"0","0","07 Onlineeinkauf",,,"1606165522000","FALSE",,,
"1605946632000",,"33","Was ist durch E-Government möglich?",,"<p>Mittels E-Government können Bürger*innen elektronisch Anfragen und Anträge an Behörden stellen.</p><p>Die Abwicklung von Amtswegen wird wie z. B. durch Download von Formularen, Jahresausgleich (Arbeitnehmer*innenveranlagung) beim Finanzamt online ermöglicht.</p><p>Formulare müssen oft nicht einmal heruntergeladen werden, sondern können gleich am Bildschirm ausgefüllt, elektronisch signiert und ebenso elektronisch an die Behörde versendet werden.</p><p>Sofern gewünscht, kann auch die (nachweisliche) Zustellung von Bescheiden elektronisch, kundenfreundlich und kostengünstig erfolgen.</p>",,,"0","1","43 E-Government",,,"1606936480000","FALSE",,,
"1605946748000",,"33","Wie können Computerdaten vor unberechtigtem Zugriff geschützt werden?",,"<p><strong>Authentifizierung:</strong> Ein/e Benutzer*in muss sich mit Benutzerkennung und Passwort anmelden. Damit „weiß"" das System, auf welche Daten der/die Benutzer*in und wie (z. B. nur lesend) zugreifen darf.</p>",,,"0","1","45 Unberechtigter Zugriff",,,"1606936480000","FALSE",,,
"1605947327000",,"33","Wofür steht der Begriff SMS?",,"<p><span style=""color: rgb(0, 128, 0);"">SMS</span> (<span style=""color: rgb(0, 128, 0);"">S</span>hort <span style=""color: rgb(0, 128, 0);"">M</span>essage <span style=""color: rgb(0, 128, 0);"">S</span>ervice) ist ein Dienst zur Übertragung von kurzen Textnachrichten über das Mobilfunknetz.</p><p><strong style=""color: rgb(0, 128, 0);"">SMS</strong><span style=""color: rgb(0, 128, 0);""> </span>werden gerne verwendet, um die <span style=""color: rgb(0, 128, 0);"">Identität des Nutzers zu bestätigen</span>: Wenn man z. B. bei einem E-Mail-Konto Passwörter für einen Zugang ändern möchte, bekommt man eine Einmal-PIN per SMS.</p><p>MMS ist eine Weiterentwicklung von SMS und erlaubt auch den Versand von Grafiken, Audio- und Videodateien.</p><p>Durch neue Messaging-Dienste wie WhatsApp und Facebook-Messanger nimmt die Bedeutung der SMS beziehungsweise MMS zusehend ab.</p>",,,"0","0","47 SMS",,,"1606936480000","FALSE",,,
"1605952305000","<p>Beispiel: Google Mail erlaubt Attachments bis zu 25 MB.</p><p>&#160;</p>","33","Welche Aussage zu E-Mails ist richtig?",,"",,,"0","0","52 E-Mail",,,"1606936480000","FALSE",,,
"1605952319000",,"33","Welche Aussagen über Podcasts sind richtig?",,"<p>Podcasts sind Audio- oder Videodateien, die über das Internet (z. B. auf YouTube) abgerufen werden können.</p><p>Das Erstellen und Publizieren von eigenen Podcasts im Internet ist mit der heutigen Technik relativ einfach.</p>",,,"0","1","53 Podcast",,,"1606936480000","FALSE",,,
"1605952535000",,"33","Für welche der Begriffe ist es sinnvoll in der Hilfe des Browsers zu suchen?",,"<p>Ein Webbrowser ist ein Programm zur Darstellung von Webseiten.</p><p>Alle, die im Internet Seiten betrachten, verwenden einen Webbrowser: Die bekanntesten Programme sind Edge von Microsoft, Firefox und Google Chrome.</p>",,,"0","0","54 Hilfefunktion",,,"1606936480000","FALSE",,,
"1605954148000","<p>Beispiel f&#252;r Blogs</p><p><a href=""http://scienceblogs.de/"">http://scienceblogs.de/</a></p><p><a href=""http://www.scilogs.de"">http://www.scilogs.de</a></p><p>&#160;</p>","97","Wie erscheinen Blogeinträge normalerweise?",,"<p>Ein <strong style=""color: rgb(0, 128, 0);"">Blog</strong><span style=""color: rgb(0, 128, 0);""> </span><span style=""color: rgb(0, 0, 0);"">oder</span><span style=""color: rgb(0, 128, 0);""> </span><strong style=""color: rgb(0, 128, 0);"">Weblog</strong><span style=""color: rgb(0, 128, 0);""> </span>ist ein meist öffentlich einsehbares Tagebuch, in dem eine Person, kurz <strong style=""color: rgb(0, 128, 0);"">Blogger</strong><span style=""color: rgb(0, 128, 0);""> </span>genannt, Aufzeichnungen führt, Sachverhalte oder Gedanken niederschreibt.&nbsp;</p><p><strong style=""color: rgb(0, 128, 0);"">Bei Blogs erscheinen neue Einträge automatisch oben.</strong></p><p>Ein Blog kann von den Leser*innen und Besucher*innen mithilfe eines <strong style=""color: rgb(0, 128, 0);"">RSS Feeds</strong> abonniert werden:</p><p>Man wird so automatisch über neue Beiträge informiert.</p><p>Beispiel für einen Blog: <a href=""http://scienceblogs.de/"" rel=""noopener noreferrer"" target=""_blank"">http://scienceblogs.de/</a></p><p>Twitter bietet Microblogs an.</p>",,,"0","1","04 Blogeinträge",,,"1606934766000","FALSE",,,
"1605954153000",,"97","Was wird verwendet, um über die neuen Einträge eines Blog informiert zu werden?",,"<p>Ein <strong style=""color: rgb(0, 128, 0);"">Blog</strong><span style=""color: rgb(0, 128, 0);""> </span><span style=""color: rgb(0, 0, 0);"">oder</span><span style=""color: rgb(0, 128, 0);""> </span><strong style=""color: rgb(0, 128, 0);"">Weblog</strong><span style=""color: rgb(0, 128, 0);""> </span>ist ein meist öffentlich einsehbares Tagebuch, in dem eine Person, kurz <strong style=""color: rgb(0, 128, 0);"">Blogger</strong><span style=""color: rgb(0, 128, 0);""> </span>genannt, Aufzeichnungen führt, Sachverhalte oder Gedanken niederschreibt.&nbsp;</p><p>Ein Blog kann von den Leser*innen und Besucher*innen mithilfe eines <strong style=""color: rgb(0, 128, 0);"">RSS Feeds</strong> abonniert werden:</p><p>Man wird so automatisch über neue Beiträge informiert.</p><p>Beispiel für einen Blog: <a href=""http://scienceblogs.de/"" rel=""noopener noreferrer"" target=""_blank"">http://scienceblogs.de/</a></p><p>Twitter bietet Microblogs an.</p>",,,"0","1","03 Blog",,,"1606934766000","FALSE",,,
"1605954154000",,"97","Was bieten Online Zusammenarbeit-Tools?",,"<p>Durch <strong style=""color: rgb(0, 128, 0);"">Online Zusammenarbeit-Tools</strong> sind lokal installierte Office-Anwendungen nicht mehr unbedingt erforderlich. Sie stehen als <strong style=""color: rgb(0, 128, 0);"">Webanwendung</strong><span style=""color: rgb(0, 128, 0);""> </span>zur Verfügung.</p><p>Webanwendungen funktionieren mit aktuellen Webbrowsern und sind daher weitgehend <strong style=""color: rgb(0, 128, 0);"">betriebssystemunabhängig</strong>!</p><p>Google (<strong style=""color: rgb(0, 128, 0);"">Google Drive</strong>) oder Microsoft (<strong style=""color: rgb(0, 128, 0);"">OneDrive</strong><strong> </strong>mit Office 365)&nbsp;stellen Webanwendungen, zum Teil sogar kostenlos, bereit.</p><p>Wichtige Online Zusammenarbeit-Tools sind <strong style=""color: rgb(0, 128, 0);"">Office-Anwendungen</strong><span style=""color: rgb(0, 128, 0);""> </span><span style=""color: rgb(0, 0, 0);"">wie Textverarbeitung, Kalkulation, Präsentation, Kalender, E-Mail und</span><span style=""color: rgb(0, 128, 0);""> </span><strong style=""color: rgb(0, 128, 0);"">Webkonferenz-Anwendungen</strong> wie Hangout von Google.</p><p>Online Zusammenarbeit-Tools alphabethisch geordnet:</p><ul><li>Aufgabenverwaltung</li><li>Blogging</li><li>Business-E-Mail</li><li>Chatrooms</li><li>Diskussionsforen</li><li>Echtzeitkommunikation (Instant Messaging)</li><li>Filesharing</li><li>Helpdeskunterstützung</li><li>Intranet</li><li>Kalender</li><li>Kommentare</li><li>Live-Präsentationen</li><li>Newsletter (RSS-Feeds)</li><li>Online-Meetings</li><li>Persönliche Homepage</li><li>Ressourcenplanung</li><li>Videokonferenz</li><li>Whiteboard</li></ul>",,,"0","0","01 Online Zusammenarbeit-Tools",,,"1606934766000","FALSE",,,
"1605954168000",,"97","Ferdinand möchte auf einer Reise über seine Erlebnisse online berichten. Er verwendet ...",,"",,,"0","1","07 Blog",,,"1605954168000","FALSE",,,
"1605955311000","<p>WhatsApp und Skype bieten VOIP an.</p>","33","Was ist VOIP (Voice Over IP)?",,"",,,"0","1","63 Voice Over  IP",,,"1606936480000","FALSE",,,
